year,origin,HS2,rank_export_between_country,rank_export_within_country,details_description,rank_pci,quartile_pci
2016,alb,94,83.0,18.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
2016,alb,63,81.0,19.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,alb,44,102.0,20.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,alb,80,104.0,21.0,Tin and articles .,40.0,3_Average world cpi
2016,alb,39,111.0,22.0,Plastics and articles .,9.0,1_Highest world cpi
2016,alb,41,79.0,23.0,Raw hides and skins (other than furskins) and leather.,87.0,6_Low world cpi
2016,alb,20,102.0,24.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,alb,24,97.0,25.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,alb,74,101.0,26.0,Copper and articles .,30.0,2_Top world cpi
2016,alb,22,117.0,27.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,alb,42,76.0,28.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,alb,90,135.0,29.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,alb,65,44.0,30.0,Headgear and parts .,86.0,6_Low world cpi
2016,alb,19,100.0,31.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,alb,95,79.0,32.0,"Toys, games and sports requisites; parts and accessories .",37.0,3_Average world cpi
2016,alb,26,88.0,33.0,"Ores, slag and ash.",88.0,6_Low world cpi
2016,alb,69,73.0,34.0,Ceramic products.,34.0,3_Average world cpi
2016,alb,71,145.0,35.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,alb,29,95.0,36.0,Organic chemicals.,3.0,1_Highest world cpi
2016,alb,68,86.0,37.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,alb,40,116.0,38.0,Rubber and articles .,29.0,2_Top world cpi
2016,alb,38,103.0,39.0,Miscellaneous chemical products.,14.0,1_Highest world cpi
2016,alb,50,62.0,40.0,Silk.,50.0,4_Common World cpi
2016,alb,32,94.0,41.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks.",28.0,2_Top world cpi
2016,alb,78,73.0,42.0,Lead and articles .,73.0,5_Bottom world cpi
2016,alb,81,102.0,43.0,Other base metals; cermets; articles .,10.0,1_Highest world cpi
2016,alb,33,111.0,44.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,alb,49,90.0,45.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,alb,91,94.0,46.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,alb,36,65.0,47.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations.,44.0,3_Average world cpi
2016,alb,60,95.0,48.0,Knitted or crocheted fabrics.,52.0,4_Common World cpi
2016,alb,15,122.0,49.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.,70.0,5_Bottom world cpi
2016,alb,21,118.0,50.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,alb,82,98.0,51.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts  of base metal.",7.0,1_Highest world cpi
2016,alb,28,112.0,52.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes.",31.0,2_Top world cpi
2016,alb,10,126.0,53.0,Cereals.,68.0,5_Bottom world cpi
2016,alb,88,125.0,54.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
2016,alb,18,112.0,55.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,alb,96,96.0,56.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,alb,58,90.0,57.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,61.0,4_Common World cpi
2016,alb,17,128.0,58.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,alb,97,114.0,59.0,"Works of art, collectors' pieces and antiques.",55.0,4_Common World cpi
2016,alb,34,124.0,60.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,alb,23,130.0,61.0,Residues and waste from the food industries; prepared animal fodder.,77.0,5_Bottom world cpi
2016,alb,35,91.0,62.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,alb,47,99.0,63.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,alb,56,111.0,64.0,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles .",42.0,3_Average world cpi
2016,alb,93,79.0,65.0,Arms and ammunition; parts and accessories .,19.0,2_Top world cpi
2016,alb,43,75.0,66.0,Furskins and artificial fur; manufactures .,47.0,3_Average world cpi
2016,alb,59,92.0,67.0,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",11.0,1_Highest world cpi
2016,alb,52,133.0,68.0,Cotton.,81.0,6_Low world cpi
2016,alb,14,82.0,69.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included.,95.0,6_Low world cpi
2016,alb,13,108.0,70.0,"Lac; gums, resins and other vegetable saps and extracts.",79.0,5_Bottom world cpi
2016,alb,54,115.0,71.0,Man-made filaments.,45.0,3_Average world cpi
2016,alb,55,123.0,72.0,Man-made staple fibres.,53.0,4_Common World cpi
2016,alb,31,128.0,73.0,Fertilisers.,64.0,4_Common World cpi
2016,alb,46,94.0,74.0,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork.",96.0,6_Low world cpi
2016,alb,11,143.0,75.0,Products of the milling industry; malt; starches; inulin; wheat gluten.,56.0,4_Common World cpi
2016,alb,89,151.0,76.0,"Ships, boats and floating structures.",41.0,3_Average world cpi
2016,alb,51,121.0,77.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric.",58.0,4_Common World cpi
2016,alb,86,144.0,78.0,"Railway or tramway locomotives, rolling-stock and parts ; railway or tramway track fixtures and fittings and parts ; mechanical (including electro-mechanical) traffic signalling equipment of all kinds.",4.0,1_Highest world cpi
2016,alb,92,114.0,79.0,Musical instruments; parts and accessories of such articles.,18.0,2_Top world cpi
2016,alb,66,92.0,80.0,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts .",51.0,4_Common World cpi
2016,alb,57,130.0,81.0,Carpets and other textile floor coverings.,71.0,5_Bottom world cpi
2016,alb,75,91.0,82.0,Nickel and articles .,6.0,1_Highest world cpi
2016,alb,79,116.0,83.0,Zinc and articles .,38.0,3_Average world cpi
2016,alb,37,129.0,84.0,Photographic or cinematographic goods.,1.0,1_Highest world cpi
2016,and,85,111.0,1.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,and,71,127.0,2.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,and,27,142.0,3.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes.",62.0,4_Common World cpi
2016,and,90,130.0,4.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,and,87,123.0,5.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,and,33,106.0,6.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,and,84,163.0,7.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts .",5.0,1_Highest world cpi
2016,and,48,127.0,8.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26.0,2_Top world cpi
2016,and,95,112.0,9.0,"Toys, games and sports requisites; parts and accessories .",37.0,3_Average world cpi
2016,and,39,159.0,10.0,Plastics and articles .,9.0,1_Highest world cpi
2016,and,63,127.0,11.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,and,10,130.0,12.0,Cereals.,68.0,5_Bottom world cpi
2016,and,73,152.0,13.0,Articles of iron or steel.,25.0,2_Top world cpi
2016,and,82,121.0,14.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts  of base metal.",7.0,1_Highest world cpi
2016,and,89,125.0,15.0,"Ships, boats and floating structures.",41.0,3_Average world cpi
2016,and,62,143.0,16.0,"Articles of apparel and clothing accessories, not knitted or crocheted.",90.0,6_Low world cpi
2016,and,49,131.0,17.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,and,94,153.0,18.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
2016,and,76,146.0,19.0,Aluminium and articles .,33.0,3_Average world cpi
2016,and,30,189.0,20.0,Pharmaceutical products.,15.0,1_Highest world cpi
2016,and,58,99.0,21.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,61.0,4_Common World cpi
2016,and,59,93.0,22.0,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",11.0,1_Highest world cpi
2016,and,72,151.0,23.0,Iron and steel.,21.0,2_Top world cpi
2016,and,92,79.0,24.0,Musical instruments; parts and accessories of such articles.,18.0,2_Top world cpi
2016,and,42,134.0,25.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,and,64,149.0,26.0,"Footwear, gaiters and the like; parts of such articles.",80.0,5_Bottom world cpi
2016,and,55,122.0,27.0,Man-made staple fibres.,53.0,4_Common World cpi
2016,and,22,173.0,28.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,and,38,157.0,29.0,Miscellaneous chemical products.,14.0,1_Highest world cpi
2016,and,34,146.0,30.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,and,91,147.0,31.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,and,56,127.0,32.0,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles .",42.0,3_Average world cpi
2016,and,61,164.0,33.0,"Articles of apparel and clothing accessories, knitted or crocheted.",93.0,6_Low world cpi
2016,and,80,161.0,34.0,Tin and articles .,40.0,3_Average world cpi
2016,and,40,171.0,35.0,Rubber and articles .,29.0,2_Top world cpi
2016,and,24,144.0,36.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,and,97,157.0,37.0,"Works of art, collectors' pieces and antiques.",55.0,4_Common World cpi
2016,and,57,121.0,38.0,Carpets and other textile floor coverings.,71.0,5_Bottom world cpi
2016,and,25,162.0,39.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",69.0,5_Bottom world cpi
2016,and,88,174.0,40.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
2016,and,19,168.0,41.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,and,68,154.0,42.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,and,65,124.0,43.0,Headgear and parts .,86.0,6_Low world cpi
2016,and,69,145.0,44.0,Ceramic products.,34.0,3_Average world cpi
2016,and,96,143.0,45.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,and,21,167.0,46.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,and,83,161.0,47.0,Miscellaneous articles of base metal.,23.0,2_Top world cpi
2016,and,70,177.0,48.0,Glass and glassware.,20.0,2_Top world cpi
2016,and,47,117.0,49.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,and,17,155.0,50.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,and,93,103.0,51.0,Arms and ammunition; parts and accessories .,19.0,2_Top world cpi
2016,and,18,151.0,52.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,and,32,171.0,53.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks.",28.0,2_Top world cpi
2016,and,29,161.0,54.0,Organic chemicals.,3.0,1_Highest world cpi
2016,and,11,154.0,55.0,Products of the milling industry; malt; starches; inulin; wheat gluten.,56.0,4_Common World cpi
2016,and,43,92.0,56.0,Furskins and artificial fur; manufactures .,47.0,3_Average world cpi
2016,and,20,186.0,57.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,and,37,104.0,58.0,Photographic or cinematographic goods.,1.0,1_Highest world cpi
2016,and,23,164.0,59.0,Residues and waste from the food industries; prepared animal fodder.,77.0,5_Bottom world cpi
2016,and,28,168.0,60.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes.",31.0,2_Top world cpi
2016,and,44,188.0,61.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,and,81,156.0,62.0,Other base metals; cermets; articles .,10.0,1_Highest world cpi
2016,and,12,173.0,63.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.",76.0,5_Bottom world cpi
2016,and,13,140.0,64.0,"Lac; gums, resins and other vegetable saps and extracts.",79.0,5_Bottom world cpi
2016,and,41,138.0,65.0,Raw hides and skins (other than furskins) and leather.,87.0,6_Low world cpi
2016,and,35,160.0,66.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,and,51,135.0,67.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric.",58.0,4_Common World cpi
2016,and,74,167.0,68.0,Copper and articles .,30.0,2_Top world cpi
2016,and,50,138.0,69.0,Silk.,50.0,4_Common World cpi
2016,are,27,4.0,1.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes.",62.0,4_Common World cpi
2016,are,71,3.0,2.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,are,84,34.0,3.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts .",5.0,1_Highest world cpi
2016,are,85,35.0,4.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,are,39,21.0,5.0,Plastics and articles .,9.0,1_Highest world cpi
2016,are,87,28.0,6.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
