"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"High income","HIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","31174.5210062814","34151.6398402517","38198.1349937151","40502.7677909034","45229.1614552934","45635.1414639522","45209.7883313635","45763.5364346385","50147.7781516085","53449.355897954","56123.8968679702","60900.9118246193","66477.0369671822","65964.4113481657","65043.9304285458","74614.431164232","82168.5537884242","87359.1858596679","92271.5378217741","98921.6092907507","105574.140525524","107013.961439833","111700.061738789","121639.155968062","121250.504013782","132988.994678348","149296.837200968","160648.589096595","162613.344588653","168300.639845736","176428.025034771","185861.046461512","194024.911032028","201155.018722868","201892.431896818","201351.720923005","209865.624951844","195877.867261641","198879.285552108","212240.96024006","211864.230076106","214422.384009727","221412.462114459","238805.63131127","255331.268713673","271538.405448367","286618.423145323","290971.571473742","283205.885727398","300159.733492782","312502.686803552","314326.932490455","322775.634150079","329370.495884916","334376.99724329","339500.040890876","349744.984239079","",
"Honduras","HND","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","11059.153002717","10953.9645689029","11267.0344749524","11349.0032286631","11631.3945119504","12325.9347146858","12618.2786036317","12987.4216844017","13442.5885695742","13136.7569953104","13216.609592886","13344.4461201698","13702.1136922806","14347.9328688438","13753.6681818509","13627.94557761","14605.5271383304","15633.233755911","16061.6575431061","16446.3994151291","16042.899069726","15367.8345509223","14595.9974248989","14287.254470738","14739.5671184122","15109.5435302173","15449.5869669844","15997.6457246843","15808.6186198543","15775.0847571417","15753.4614893287","14798.6516424596","15255.1177555305","15791.7523312161","15386.8221014229","15891.4721415391","15750.659386316","16034.8392648251","16172.8825750829","15636.7392345461","16347.2675848059","16368.9827419771","16562.6110549416","16895.582074096","17524.1975010803","18157.8586899177","18919.323531978","19655.9743600522","20059.1591810542","19175.9175240488","19503.6155951998","19871.4378083242","20317.1164189057","20517.2916629369","20781.2477296504","21214.1532887192","21642.9253274518","22306.0556388853","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46585.820741937","51242.7750127403","53715.7837062568","55579.0112512824","54418.2855320193","58104.4230305007","59920.8869085941","63068.7489152628","66588.7336250077","69210.9754480682","72006.5813937701","75545.7446399126","79609.0391112971","81257.5759356668","75425.0930196878","74504.178142649","76629.8517493444","75096.0576802884","74935.184641526","75175.2045838091","77616.8659784076","80924.6946698908","84270.9152628645","",
"Haiti","HTI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1990.23034762619","1894.05400311885","2003.20117536736","1926.42805665125","1857.17140788266","1859.78627857006","1812.43523327546","1738.91750280166","1759.14211474642","1791.44174879294","1770.00812996441","1851.48012460109","1837.59534852377","1892.34515340687","1967.1076649272","1953.43186550623","2078.69412029483","2114.1345324097","2200.44126403493","2317.60045423551","2434.89941008827","2312.65754510716","2179.08528474799","2147.86800934175","2104.74391070061","2069.73270321998","2014.20948066237","1955.37941338279","1918.23960848617","1824.08178118063","1805.78450626841","1803.25525145268","1674.31408371925","1553.2391386742","1341.92074698643","1447.41434043599","1479.76828692944","1492.36379267162","1497.86773588613","1511.75324555815","1499.07831392371","1458.95614808821","1431.86932458533","1414.37431477886","1343.205659025","1346.1602326755","1355.07336972311","1378.77394505116","1369.1864616918","1390.22397480458","1294.51210064936","1346.43466246212","1365.87225344748","1404.24693807663","1424.49663541629","1423.09497481955","1425.63058720453","1424.77044223681","",
"Hungary","HUN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1840745.6922899","1785040.39171824","1776781.63063698","1831651.63785832","1861524.36672019","1864988.63261618","1931168.89989452","2017659.49323874","2087865.94362117","2181407.15475541","2270386.14935486","2379961.24208159","2478646.40809386","2608470.41895902","2728356.44530892","2837845.72601344","2854602.37881099","2884069.3853313","2697897.59982639","2722453.63835663","2775552.23557564","2744063.10945105","2809309.93925856","2935978.33189141","3042064.08781932","3118580.36448457","3253878.30231629","",
"IBRD only","IBD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","6272788.5028923","6460275.57497326","6407268.63844462","6099346.42512048","6147623.31738077","6048655.82588519","6051091.84871283","5970113.19588868","6444435.8309094","6700691.56089506","7016450.57887602","7312691.48731011","7624470.63473649","8031206.79202102","8425792.15867737","8624663.7307646","8992523.02758683","9544539.96850529","9948191.22538877","10425743.8900694","11188869.9971235","11796808.5230348","11786442.4208591","12005722.0429927","12564051.4690625","12603729.4193085","13075593.5989499","13453897.3129942","13965510.8662477","14734707.8939559","15522804.9741022","16309953.6028655","17078286.6746368","17891101.1881809","18935951.4582222","20179044.362589","21434872.208235","22120119.5806036","18946595.1442357","18831292.8269888","19484342.8345033","19915013.8333196","20523897.1943072","21208867.0546195","21970089.9942387","22903436.163103","23834756.11252","25004283.4887266","26152131.5703335","26998988.07151","28302888.0388942","29659798.637576","31047022.8866201","32362911.4102745","33570450.8892597","34794095.0576275","36132033.1033947","37549518.9939518","",
"IDA only","IDX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","12686.5937555042","12697.2723103708","14945.5603946278","16122.4605673376","17642.8283774547","18475.3982182084","18956.1273661113","19074.4467612393","19119.7441273753","19559.8330022709","20295.7412963518","21088.4655358539","22599.2197897308","24386.9205597658","27479.3948076542","30998.1828351811","32382.0476041211","33825.5170662807","35482.0473228204","37364.6023464474","38914.1773551981","40789.4495149078","43475.5932884971","46228.9457302582","47904.3397282736","48422.6148624124","49601.8850206755","50163.530753514","51357.3150712107","53271.1802064051","55543.9613437618","54662.1783336523","58307.5581881367","","",
"India","IND","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","15045.2048236982","15298.4871739363","15431.9496554844","16025.5779727474","16868.2495296623","16086.4638808955","15746.6366438679","16627.9291699585","16831.9344468658","17550.6036033943","18053.2127911583","17939.9821672315","17434.6869318548","17594.8236386721","17393.0481089018","18549.0289120244","18428.32583454","19318.1878881603","19960.92289886","18487.1571962439","19283.0566391655","19973.0141041427","20192.9239034698","21169.339807258","21480.7625081061","22105.5163492103","22653.7980324064","23044.2822319544","24727.1977635544","25651.2502962172","26514.9023883025","26254.3811793162","27144.5883803727","27879.1597093323","29162.9172149912","30774.8352649045","32475.6979168035","33163.7375449606","34571.1096166963","36953.9164295999","37698.7443931866","38837.7125376987","39637.0377717814","42049.622821664","44651.4745713474","48030.3053052869","51673.226047633","55886.4372886751","57213.8794981775","61190.2662868101","66552.4821646451","70045.5127035943","72941.6978062677","76659.3112835534","81366.4490662923","86979.9493532727","92102.9260733426","97155.2873110997","",
"Not classified","INX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","9385.74712993491","9598.4701793085","10070.6052323954","10378.2848069476","10642.6409561753","11061.1568089542","11047.4521702877","11793.7863323381","12463.2834700069","12676.2701148574","12917.1031704173","13191.2426585578","13365.5017786448","13238.6621944967","13729.7742654263","14130.7844758827","14063.866214273","14718.1511201656","15552.431567095","16521.9763321598","17905.6929561801","18146.578085498","18625.7579887759","19031.909527856","20048.1699460727","21867.2948738944","23389.1661053853","25538.5073803043","27421.8041013862","29993.3825256619","32425.5760446171","33765.5378878151","35296.067139257","35809.0425897925","37509.4285822387","38905.4532136962","39961.6598546749","40845.0997535316","38445.6273064703","36296.3091916324","36749.4635599009","37681.7227369629","37536.3279489461","37951.1291323011","40812.4107399726","50761.0618089447","52771.8401122108","56200.6049516288","",
"Iran, Islamic Rep.","IRN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","38132858.5479573","41425101.3804245","43831368.6818263","45810626.0725336","48730810.2768914","55640099.7320117","60276802.7842212","65515712.8113799","73228380.5377413","82942554.7963041","89747619.8336961","99998625.2937431","111396794.401023","117688148.478851","121859380.394756","115477784.432785","131337173.977108","122114870.944808","101564995.96715","87763595.7535906","61276916.1389963","55866660.7323758","68241821.9808293","71094558.2292891","62239658.1295134","61070553.5048035","52706538.5097415","51037552.3604008","46574897.836659","47845291.4886958","53060445.5209741","58436539.3192686","59180063.7357443","59055095.3996373","57447721.3817367","57934045.128755","59934357.8693203","59140520.304114","59303087.585318","58742177.1783493","61177977.1852502","60768006.5099887","64332752.6360712","69108837.2712539","71298564.3803146","72732130.9477897","75504343.4066927","80751685.5458259","80049159.1372249","79931631.4829727","83568083.155522","84729061.824329","77434606.4639817","76304431.7075098","78823841.3627845","76852336.4318064","86152249.4218425","88412349.7581182","",
