Year,Product,Hs02 ID,PCI
2015,"Livers of bovine animals, frozen",01020622,-0.366
2016,"Livers of bovine animals, frozen",01020622,-0.566
2017,"Livers of bovine animals, frozen",01020622,-0.518
2011,"Edible offal of bovine animals (excl. tongues & livers), frozen",01020629,-0.941
2012,"Edible offal of bovine animals (excl. tongues & livers), frozen",01020629,-0.683
2013,"Edible offal of bovine animals (excl. tongues & livers), frozen",01020629,-0.758
2014,"Edible offal of bovine animals (excl. tongues & livers), frozen",01020629,-0.604
2015,"Edible offal of bovine animals (excl. tongues & livers), frozen",01020629,-0.628
2016,"Edible offal of bovine animals (excl. tongues & livers), frozen",01020629,-0.815
2017,"Edible offal of bovine animals (excl. tongues & livers), frozen",01020629,-0.693
2011,"Edible offal of swine, fresh/chilled",01020630,1.746
2012,"Edible offal of swine, fresh/chilled",01020630,1.616
2013,"Edible offal of swine, fresh/chilled",01020630,1.337
2014,"Edible offal of swine, fresh/chilled",01020630,1.521
2015,"Edible offal of swine, fresh/chilled",01020630,1.658
2016,"Edible offal of swine, fresh/chilled",01020630,1.242
2017,"Edible offal of swine, fresh/chilled",01020630,1.627
2011,"Livers of swine, frozen",01020641,0.918
2012,"Livers of swine, frozen",01020641,0.752
2013,"Livers of swine, frozen",01020641,0.711
2014,"Livers of swine, frozen",01020641,0.34
2015,"Livers of swine, frozen",01020641,0.222
2016,"Livers of swine, frozen",01020641,0.467
2017,"Livers of swine, frozen",01020641,0.248
2011,"Edible offal of swine (excl. liver), frozen",01020649,0.945
2012,"Edible offal of swine (excl. liver), frozen",01020649,1.005
2013,"Edible offal of swine (excl. liver), frozen",01020649,0.943
2014,"Edible offal of swine (excl. liver), frozen",01020649,0.908
2015,"Edible offal of swine (excl. liver), frozen",01020649,0.9
2016,"Edible offal of swine (excl. liver), frozen",01020649,0.864
2017,"Edible offal of swine (excl. liver), frozen",01020649,0.898
2011,"Edible offal, n.e.s., fresh/chilled",01020680,-0.256
2012,"Edible offal, n.e.s., fresh/chilled",01020680,-0.281
2013,"Edible offal, n.e.s., fresh/chilled",01020680,-0.321
2014,"Edible offal, n.e.s., fresh/chilled",01020680,-0.133
2015,"Edible offal, n.e.s., fresh/chilled",01020680,-0.626
2016,"Edible offal, n.e.s., fresh/chilled",01020680,-0.863
2017,"Edible offal, n.e.s., fresh/chilled",01020680,-0.859
2011,"Edible offal, n.e.s., frozen",01020690,-0.886
2012,"Edible offal, n.e.s., frozen",01020690,-1.077
2013,"Edible offal, n.e.s., frozen",01020690,-0.777
2014,"Edible offal, n.e.s., frozen",01020690,-1.012
2015,"Edible offal, n.e.s., frozen",01020690,-0.729
2016,"Edible offal, n.e.s., frozen",01020690,-0.573
2017,"Edible offal, n.e.s., frozen",01020690,-0.654
2011,"Meat and edible offal, of the poultry of heading 01.05",010207,0.498
2012,"Meat and edible offal, of the poultry of heading 01.05",010207,0.332
2013,"Meat and edible offal, of the poultry of heading 01.05",010207,0.388
2014,"Meat and edible offal, of the poultry of heading 01.05",010207,0.218
2015,"Meat and edible offal, of the poultry of heading 01.05",010207,0.417
2016,"Meat and edible offal, of the poultry of heading 01.05",010207,-0.009
2017,"Meat and edible offal, of the poultry of heading 01.05",010207,0.109
2011,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chille ...",01020711,0.039
2012,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chille ...",01020711,0.232
2013,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chille ...",01020711,0.32
2014,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chille ...",01020711,0.151
2015,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chille ...",01020711,0.167
2016,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chille ...",01020711,0.132
2017,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chille ...",01020711,0.113
2011,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01020712,-0.427
2012,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01020712,-0.24
2013,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01020712,-0.577
2014,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01020712,-0.388
2015,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01020712,-0.114
2016,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01020712,-0.392
2017,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01020712,-0.266
2011,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01020713,0.825
2012,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01020713,0.879
2013,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01020713,0.919
2014,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01020713,0.45
2015,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01020713,0.644
2016,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01020713,0.846
2017,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01020713,0.76
2011,"Cuts & edible offal of species Gallus domesticus, frozen",01020714,0.148
2012,"Cuts & edible offal of species Gallus domesticus, frozen",01020714,0.168
2013,"Cuts & edible offal of species Gallus domesticus, frozen",01020714,0.165
2014,"Cuts & edible offal of species Gallus domesticus, frozen",01020714,-0.033
2015,"Cuts & edible offal of species Gallus domesticus, frozen",01020714,-0.001
2016,"Cuts & edible offal of species Gallus domesticus, frozen",01020714,-0.214
2017,"Cuts & edible offal of species Gallus domesticus, frozen",01020714,-0.054
2011,"Meat of turkeys, not cut in pieces, fresh/chilled",01020724,1.23
2012,"Meat of turkeys, not cut in pieces, fresh/chilled",01020724,0.594
2013,"Meat of turkeys, not cut in pieces, fresh/chilled",01020724,0.28
2014,"Meat of turkeys, not cut in pieces, fresh/chilled",01020724,0.447
2015,"Meat of turkeys, not cut in pieces, fresh/chilled",01020724,0.48
2016,"Meat of turkeys, not cut in pieces, fresh/chilled",01020724,0.772
2017,"Meat of turkeys, not cut in pieces, fresh/chilled",01020724,0.675
2011,"Meat of turkeys, not cut in pieces, frozen",01020725,-0.172
2012,"Meat of turkeys, not cut in pieces, frozen",01020725,-0.07
2013,"Meat of turkeys, not cut in pieces, frozen",01020725,0.144
2014,"Meat of turkeys, not cut in pieces, frozen",01020725,-0.018
2015,"Meat of turkeys, not cut in pieces, frozen",01020725,-0.295
2016,"Meat of turkeys, not cut in pieces, frozen",01020725,0.126
2017,"Meat of turkeys, not cut in pieces, frozen",01020725,-0.207
2011,"Cuts & edible offal of turkey, fresh/chilled",01020726,1.145
2012,"Cuts & edible offal of turkey, fresh/chilled",01020726,1.212
2013,"Cuts & edible offal of turkey, fresh/chilled",01020726,1.104
2014,"Cuts & edible offal of turkey, fresh/chilled",01020726,1.043
2015,"Cuts & edible offal of turkey, fresh/chilled",01020726,1.035
2016,"Cuts & edible offal of turkey, fresh/chilled",01020726,1.272
2017,"Cuts & edible offal of turkey, fresh/chilled",01020726,0.99
2011,"Cuts & edible offal of turkey, frozen",01020727,0.241
2012,"Cuts & edible offal of turkey, frozen",01020727,0.194
2013,"Cuts & edible offal of turkey, frozen",01020727,0.633
2014,"Cuts & edible offal of turkey, frozen",01020727,0.438
2015,"Cuts & edible offal of turkey, frozen",01020727,0.18
2016,"Cuts & edible offal of turkey, frozen",01020727,-0.014
2017,"Cuts & edible offal of turkey, frozen",01020727,0.335
2011,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01020732,1.077
2012,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01020732,0.841
2013,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01020732,0.916
2014,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01020732,0.725
2015,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01020732,0.757
2016,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01020732,0.683
2017,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01020732,0.424
2011,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01020733,1.29
2012,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01020733,1.122
2013,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01020733,1.07
2014,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01020733,0.904
2015,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01020733,0.901
2016,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01020733,0.924
2017,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01020733,0.95
2011,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01020734,0.6
2012,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01020734,0.936
2013,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01020734,0.996
2014,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01020734,0.96
2015,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01020734,0.331
2016,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01020734,-0.205
2017,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01020734,0.302
2011,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020735,1.212
2012,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020735,0.454
2013,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020735,0.851
2014,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020735,0.355
2015,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020735,0.558
2016,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020735,0.41
2017,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020735,0.53
2011,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020736,0.683
2012,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020736,0.289
2013,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020736,0.053
2014,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020736,0.139
2015,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020736,0.33
2016,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020736,0.43
2017,Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207 ...,01020736,0.619
2011,"Other meat and edible meat offal, fresh, chilled or frozen.",010208,0.284
2012,"Other meat and edible meat offal, fresh, chilled or frozen.",010208,0.318
2013,"Other meat and edible meat offal, fresh, chilled or frozen.",010208,0.208
2014,"Other meat and edible meat offal, fresh, chilled or frozen.",010208,0.229
2015,"Other meat and edible meat offal, fresh, chilled or frozen.",010208,0.005
2016,"Other meat and edible meat offal, fresh, chilled or frozen.",010208,0.341
2017,"Other meat and edible meat offal, fresh, chilled or frozen.",010208,0.249
2011,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01020810,0.72
2012,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01020810,0.583
2013,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01020810,0.513
2014,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01020810,0.345
2015,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01020810,0.218
2016,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01020810,0.488
2017,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01020810,0.21
2013,"Meat & edible meat offal of primates, fresh/chilled/frozen",01020830,0.256
2014,"Meat & edible meat offal of primates, fresh/chilled/frozen",01020830,0.73
2016,"Meat & edible meat offal of primates, fresh/chilled/frozen",01020830,1.048
2017,"Meat & edible meat offal of primates, fresh/chilled/frozen",01020830,0.196
2011,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of man ...",01020840,1.729
2012,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of man ...",01020840,0.763
2013,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of man ...",01020840,1.337
2014,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of man ...",01020840,0.922
2015,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of man ...",01020840,1.126
2016,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of man ...",01020840,1.039
2017,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of man ...",01020840,1.111
2011,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/froz ...",01020850,-0.878
2012,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/froz ...",01020850,-0.853
2013,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/froz ...",01020850,-0.763
2014,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/froz ...",01020850,-1.328
2015,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/froz ...",01020850,-0.858
2016,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/froz ...",01020850,-1.118
2017,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/froz ...",01020850,-1.424
2011,"Meat & edible meat offal, n.e.s., fresh/chilled/frozen",01020890,0.516
2012,"Meat & edible meat offal, n.e.s., fresh/chilled/frozen",01020890,0.638
2013,"Meat & edible meat offal, n.e.s., fresh/chilled/frozen",01020890,0.44
2014,"Meat & edible meat offal, n.e.s., fresh/chilled/frozen",01020890,0.607
2015,"Meat & edible meat offal, n.e.s., fresh/chilled/frozen",01020890,0.23
2016,"Meat & edible meat offal, n.e.s., fresh/chilled/frozen",01020890,0.414
2017,"Meat & edible meat offal, n.e.s., fresh/chilled/frozen",01020890,0.488
2011,"Pig fat, free of lean meat, and poultry fat",010209,1.037
2012,"Pig fat, free of lean meat, and poultry fat",010209,0.847
2013,"Pig fat, free of lean meat, and poultry fat",010209,0.832
2014,"Pig fat, free of lean meat, and poultry fat",010209,0.397
2015,"Pig fat, free of lean meat, and poultry fat",010209,0.469
2016,"Pig fat, free of lean meat, and poultry fat",010209,0.531
2017,"Pig fat, free of lean meat, and poultry fat",010209,0.448
2011,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), f ...",01020900,1.022
2012,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), f ...",01020900,0.93
2013,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), f ...",01020900,0.834
2014,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), f ...",01020900,0.331
2015,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), f ...",01020900,0.412
2016,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), f ...",01020900,0.417
2017,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), f ...",01020900,0.41
2011,"Meat and edible meat offal, salted, in brine, dried or smoked",010210,0.451
2012,"Meat and edible meat offal, salted, in brine, dried or smoked",010210,0.23
2013,"Meat and edible meat offal, salted, in brine, dried or smoked",010210,0.415
2014,"Meat and edible meat offal, salted, in brine, dried or smoked",010210,0.735
2015,"Meat and edible meat offal, salted, in brine, dried or smoked",010210,0.598
2016,"Meat and edible meat offal, salted, in brine, dried or smoked",010210,0.653
2017,"Meat and edible meat offal, salted, in brine, dried or smoked",010210,0.611
2011,"Hams, shoulders & cuts thereof , of swine, salted/in brine/dried/smoked, bo ...",01021011,-0.023
2012,"Hams, shoulders & cuts thereof , of swine, salted/in brine/dried/smoked, bo ...",01021011,0.539
2013,"Hams, shoulders & cuts thereof , of swine, salted/in brine/dried/smoked, bo ...",01021011,0.354
2014,"Hams, shoulders & cuts thereof , of swine, salted/in brine/dried/smoked, bo ...",01021011,0.636
